ProductSymbol	Year	Month	Day	Integer	Dec	C/P	Call	Put	PositionLimit	
ROKU  	2023	02	24	25	000	C P 	4	2505	25000000
ROKU  	2023	02	24	30	000	C P 	30	205	25000000
ROKU  	2023	02	24	32	000	C P 	0	89	25000000
ROKU  	2023	02	24	33	000	C P 	0	133	25000000
ROKU  	2023	02	24	34	000	C P 	10	253	25000000
ROKU  	2023	02	24	35	000	C P 	5	620	25000000
ROKU  	2023	02	24	36	000	C P 	1	214	25000000
ROKU  	2023	02	24	36	500	C P 	1	71	25000000
ROKU  	2023	02	24	37	000	C P 	0	82	25000000
ROKU  	2023	02	24	37	500	C P 	0	53	25000000
ROKU  	2023	02	24	38	000	C P 	3	84	25000000
ROKU  	2023	02	24	38	500	C P 	0	12	25000000
ROKU  	2023	02	24	39	000	C P 	0	193	25000000
ROKU  	2023	02	24	39	500	C P 	2	11	25000000
ROKU  	2023	02	24	40	000	C P 	5	929	25000000
ROKU  	2023	02	24	40	500	C P 	1	8	25000000
ROKU  	2023	02	24	41	000	C P 	21	95	25000000
ROKU  	2023	02	24	41	500	C P 	4	116	25000000
ROKU  	2023	02	24	42	000	C P 	157	107	25000000
ROKU  	2023	02	24	42	500	C P 	1	13	25000000
ROKU  	2023	02	24	43	000	C P 	33	170	25000000
ROKU  	2023	02	24	43	500	C P 	2	19	25000000
ROKU  	2023	02	24	44	000	C P 	40	136	25000000
ROKU  	2023	02	24	44	500	C P 	4	23	25000000
ROKU  	2023	02	24	45	000	C P 	105	422	25000000
ROKU  	2023	02	24	45	500	C P 	4	25	25000000
ROKU  	2023	02	24	46	000	C P 	67	122	25000000
ROKU  	2023	02	24	46	500	C P 	16	293	25000000
ROKU  	2023	02	24	47	000	C P 	38	95	25000000
ROKU  	2023	02	24	47	500	C P 	13	32	25000000
ROKU  	2023	02	24	48	000	C P 	427	115	25000000
ROKU  	2023	02	24	48	500	C P 	13	41	25000000
ROKU  	2023	02	24	49	000	C P 	60	122	25000000
ROKU  	2023	02	24	49	500	C P 	11	160	25000000
ROKU  	2023	02	24	50	000	C P 	523	800	25000000
ROKU  	2023	02	24	51	000	C P 	201	407	25000000
ROKU  	2023	02	24	52	000	C P 	404	604	25000000
ROKU  	2023	02	24	53	000	C P 	122	345	25000000
ROKU  	2023	02	24	54	000	C P 	224	329	25000000
ROKU  	2023	02	24	55	000	C P 	191	993	25000000
ROKU  	2023	02	24	56	000	C P 	172	722	25000000
ROKU  	2023	02	24	57	000	C P 	537	895	25000000
ROKU  	2023	02	24	58	000	C P 	379	744	25000000
ROKU  	2023	02	24	59	000	C P 	134	451	25000000
ROKU  	2023	02	24	60	000	C P 	705	2479	25000000
ROKU  	2023	02	24	61	000	C P 	206	293	25000000
ROKU  	2023	02	24	62	000	C P 	269	1741	25000000
ROKU  	2023	02	24	63	000	C P 	184	759	25000000
ROKU  	2023	02	24	64	000	C P 	700	626	25000000
ROKU  	2023	02	24	65	000	C P 	677	1482	25000000
ROKU  	2023	02	24	66	000	C P 	477	670	25000000
ROKU  	2023	02	24	67	000	C P 	620	545	25000000
ROKU  	2023	02	24	68	000	C P 	739	595	25000000
ROKU  	2023	02	24	69	000	C P 	969	522	25000000
ROKU  	2023	02	24	70	000	C P 	1551	780	25000000
ROKU  	2023	02	24	71	000	C P 	780	499	25000000
ROKU  	2023	02	24	72	000	C P 	1276	284	25000000
ROKU  	2023	02	24	73	000	C P 	895	654	25000000
ROKU  	2023	02	24	74	000	C P 	839	553	25000000
ROKU  	2023	02	24	75	000	C P 	2122	590	25000000
ROKU  	2023	02	24	76	000	C P 	532	207	25000000
ROKU  	2023	02	24	77	000	C P 	657	239	25000000
ROKU  	2023	02	24	78	000	C P 	446	86	25000000
ROKU  	2023	02	24	79	000	C P 	547	61	25000000
ROKU  	2023	02	24	80	000	C P 	1677	74	25000000
ROKU  	2023	02	24	81	000	C P 	413	18	25000000
ROKU  	2023	02	24	82	000	C P 	831	17	25000000
ROKU  	2023	02	24	83	000	C P 	256	18	25000000
ROKU  	2023	02	24	84	000	C P 	361	9	25000000
ROKU  	2023	02	24	85	000	C P 	733	3	25000000
ROKU  	2023	02	24	86	000	C P 	202	3	25000000
ROKU  	2023	02	24	87	000	C P 	1344	0	25000000
ROKU  	2023	02	24	90	000	C P 	1284	1	25000000
ROKU  	2023	02	24	95	000	C P 	449	0	25000000
ROKU  	2023	02	24	100	000	C P 	1778	1	25000000
ROKU  	2023	03	03	25	000	C P 	0	746	25000000
ROKU  	2023	03	03	30	000	C P 	0	115	25000000
ROKU  	2023	03	03	35	000	C P 	0	332	25000000
ROKU  	2023	03	03	38	000	C P 	1	229	25000000
ROKU  	2023	03	03	39	000	C P 	0	52	25000000
ROKU  	2023	03	03	40	000	C P 	3	968	25000000
ROKU  	2023	03	03	41	000	C P 	0	43	25000000
ROKU  	2023	03	03	42	000	C P 	9	220	25000000
ROKU  	2023	03	03	43	000	C P 	2	197	25000000
ROKU  	2023	03	03	44	000	C P 	1	816	25000000
ROKU  	2023	03	03	45	000	C P 	15	386	25000000
ROKU  	2023	03	03	46	000	C P 	6	117	25000000
ROKU  	2023	03	03	47	000	C P 	59	257	25000000
ROKU  	2023	03	03	48	000	C P 	43	125	25000000
ROKU  	2023	03	03	49	000	C P 	40	82	25000000
ROKU  	2023	03	03	50	000	C P 	34	615	25000000
ROKU  	2023	03	03	51	000	C P 	24	316	25000000
ROKU  	2023	03	03	52	000	C P 	49	85	25000000
ROKU  	2023	03	03	53	000	C P 	35	257	25000000
ROKU  	2023	03	03	54	000	C P 	62	694	25000000
ROKU  	2023	03	03	55	000	C P 	94	899	25000000
ROKU  	2023	03	03	56	000	C P 	109	190	25000000
ROKU  	2023	03	03	57	000	C P 	68	181	25000000
ROKU  	2023	03	03	58	000	C P 	71	88	25000000
ROKU  	2023	03	03	59	000	C P 	43	105	25000000
ROKU  	2023	03	03	60	000	C P 	181	924	25000000
ROKU  	2023	03	03	61	000	C P 	86	114	25000000
ROKU  	2023	03	03	62	000	C P 	178	221	25000000
ROKU  	2023	03	03	63	000	C P 	157	165	25000000
ROKU  	2023	03	03	64	000	C P 	213	342	25000000
ROKU  	2023	03	03	65	000	C P 	744	372	25000000
ROKU  	2023	03	03	66	000	C P 	143	179	25000000
ROKU  	2023	03	03	67	000	C P 	468	396	25000000
ROKU  	2023	03	03	68	000	C P 	275	124	25000000
ROKU  	2023	03	03	69	000	C P 	219	125	25000000
ROKU  	2023	03	03	70	000	C P 	930	1404	25000000
ROKU  	2023	03	03	71	000	C P 	425	246	25000000
ROKU  	2023	03	03	72	000	C P 	270	225	25000000
ROKU  	2023	03	03	73	000	C P 	385	106	25000000
ROKU  	2023	03	03	74	000	C P 	270	170	25000000
ROKU  	2023	03	03	75	000	C P 	616	526	25000000
ROKU  	2023	03	03	76	000	C P 	123	64	25000000
ROKU  	2023	03	03	77	000	C P 	150	142	25000000
ROKU  	2023	03	03	78	000	C P 	278	184	25000000
ROKU  	2023	03	03	79	000	C P 	12	0	25000000
ROKU  	2023	03	03	80	000	C P 	261	45	25000000
ROKU  	2023	03	03	81	000	C P 	0	18	25000000
ROKU  	2023	03	03	82	000	C P 	13	14	25000000
ROKU  	2023	03	03	85	000	C P 	1026	29	25000000
ROKU  	2023	03	03	90	000	C P 	860	0	25000000
ROKU  	2023	03	03	95	000	C P 	283	1	25000000
ROKU  	2023	03	03	100	000	C P 	1113	1	25000000
ROKU  	2023	03	10	30	000	C P 	1	2551	25000000
ROKU  	2023	03	10	35	000	C P 	0	38	25000000
ROKU  	2023	03	10	40	000	C P 	1	28	25000000
ROKU  	2023	03	10	41	000	C P 	0	17	25000000
ROKU  	2023	03	10	42	000	C P 	2	32	25000000
ROKU  	2023	03	10	43	000	C P 	2	40	25000000
ROKU  	2023	03	10	44	000	C P 	0	416	25000000
ROKU  	2023	03	10	45	000	C P 	2	162	25000000
ROKU  	2023	03	10	46	000	C P 	20	285	25000000
ROKU  	2023	03	10	47	000	C P 	2	71	25000000
ROKU  	2023	03	10	48	000	C P 	36	39	25000000
ROKU  	2023	03	10	49	000	C P 	9	34	25000000
ROKU  	2023	03	10	50	000	C P 	42	151	25000000
ROKU  	2023	03	10	51	000	C P 	14	29	25000000
ROKU  	2023	03	10	52	000	C P 	26	105	25000000
ROKU  	2023	03	10	53	000	C P 	23	56	25000000
ROKU  	2023	03	10	54	000	C P 	89	62	25000000
ROKU  	2023	03	10	55	000	C P 	50	168	25000000
ROKU  	2023	03	10	56	000	C P 	48	50	25000000
ROKU  	2023	03	10	57	000	C P 	23	46	25000000
ROKU  	2023	03	10	58	000	C P 	68	52	25000000
ROKU  	2023	03	10	59	000	C P 	42	56	25000000
ROKU  	2023	03	10	60	000	C P 	43	237	25000000
ROKU  	2023	03	10	61	000	C P 	43	56	25000000
ROKU  	2023	03	10	62	000	C P 	43	76	25000000
ROKU  	2023	03	10	63	000	C P 	46	72	25000000
ROKU  	2023	03	10	64	000	C P 	32	59	25000000
ROKU  	2023	03	10	65	000	C P 	117	210	25000000
ROKU  	2023	03	10	66	000	C P 	43	16	25000000
ROKU  	2023	03	10	67	000	C P 	34	46	25000000
ROKU  	2023	03	10	68	000	C P 	28	58	25000000
ROKU  	2023	03	10	69	000	C P 	62	98	25000000
ROKU  	2023	03	10	70	000	C P 	341	181	25000000
ROKU  	2023	03	10	71	000	C P 	114	25	25000000
ROKU  	2023	03	10	72	000	C P 	59	44	25000000
ROKU  	2023	03	10	73	000	C P 	42	83	25000000
ROKU  	2023	03	10	74	000	C P 	71	216	25000000
ROKU  	2023	03	10	75	000	C P 	262	149	25000000
ROKU  	2023	03	10	76	000	C P 	51	18	25000000
ROKU  	2023	03	10	77	000	C P 	47	79	25000000
ROKU  	2023	03	10	78	000	C P 	145	144	25000000
ROKU  	2023	03	10	79	000	C P 	3	43	25000000
ROKU  	2023	03	10	80	000	C P 	145	5	25000000
ROKU  	2023	03	10	81	000	C P 	1	5	25000000
ROKU  	2023	03	10	82	000	C P 	7	0	25000000
ROKU  	2023	03	10	85	000	C P 	130	10	25000000
ROKU  	2023	03	10	90	000	C P 	401	0	25000000
ROKU  	2023	03	10	95	000	C P 	112	0	25000000
ROKU  	2023	03	10	100	000	C P 	95	0	25000000
ROKU  	2023	03	17	20	000	C P 	9	218	25000000
ROKU  	2023	03	17	22	500	C P 	28	519	25000000
ROKU  	2023	03	17	25	000	C P 	28	2931	25000000
ROKU  	2023	03	17	30	000	C P 	12	7658	25000000
ROKU  	2023	03	17	35	000	C P 	189	8157	25000000
ROKU  	2023	03	17	40	000	C P 	348	4420	25000000
ROKU  	2023	03	17	45	000	C P 	452	3673	25000000
ROKU  	2023	03	17	50	000	C P 	1160	3927	25000000
ROKU  	2023	03	17	55	000	C P 	2094	1916	25000000
ROKU  	2023	03	17	58	000	C P 	0	19	25000000
ROKU  	2023	03	17	59	000	C P 	13	22	25000000
ROKU  	2023	03	17	60	000	C P 	1810	2230	25000000
ROKU  	2023	03	17	61	000	C P 	18	35	25000000
ROKU  	2023	03	17	62	000	C P 	21	46	25000000
ROKU  	2023	03	17	63	000	C P 	70	53	25000000
ROKU  	2023	03	17	64	000	C P 	21	21	25000000
ROKU  	2023	03	17	65	000	C P 	2457	2360	25000000
ROKU  	2023	03	17	66	000	C P 	133	118	25000000
ROKU  	2023	03	17	67	000	C P 	115	297	25000000
ROKU  	2023	03	17	68	000	C P 	145	181	25000000
ROKU  	2023	03	17	69	000	C P 	125	227	25000000
ROKU  	2023	03	17	70	000	C P 	2776	2490	25000000
ROKU  	2023	03	17	71	000	C P 	43	20	25000000
ROKU  	2023	03	17	72	000	C P 	36	30	25000000
ROKU  	2023	03	17	73	000	C P 	17	12	25000000
ROKU  	2023	03	17	74	000	C P 	15	28	25000000
ROKU  	2023	03	17	75	000	C P 	2971	776	25000000
ROKU  	2023	03	17	76	000	C P 	13	22	25000000
ROKU  	2023	03	17	77	000	C P 	304	49	25000000
ROKU  	2023	03	17	78	000	C P 	4	12	25000000
ROKU  	2023	03	17	79	000	C P 	14	12	25000000
ROKU  	2023	03	17	80	000	C P 	1138	186	25000000
ROKU  	2023	03	17	81	000	C P 	4	53	25000000
ROKU  	2023	03	17	82	000	C P 	302	6	25000000
ROKU  	2023	03	17	85	000	C P 	2638	55	25000000
ROKU  	2023	03	17	90	000	C P 	3478	20	25000000
ROKU  	2023	03	17	95	000	C P 	2526	9	25000000
ROKU  	2023	03	17	100	000	C P 	4787	0	25000000
ROKU  	2023	03	17	105	000	C P 	1240	0	25000000
ROKU  	2023	03	17	110	000	C P 	3540	0	25000000
ROKU  	2023	03	24	30	000	C P 	0	104	25000000
ROKU  	2023	03	24	35	000	C P 	0	30	25000000
ROKU  	2023	03	24	40	000	C P 	0	161	25000000
ROKU  	2023	03	24	45	000	C P 	5	285	25000000
ROKU  	2023	03	24	46	000	C P 	7	216	25000000
ROKU  	2023	03	24	47	000	C P 	4	160	25000000
ROKU  	2023	03	24	48	000	C P 	0	66	25000000
ROKU  	2023	03	24	49	000	C P 	0	23	25000000
ROKU  	2023	03	24	50	000	C P 	25	112	25000000
ROKU  	2023	03	24	51	000	C P 	6	29	25000000
ROKU  	2023	03	24	52	000	C P 	11	274	25000000
ROKU  	2023	03	24	53	000	C P 	4	44	25000000
ROKU  	2023	03	24	54	000	C P 	4	140	25000000
ROKU  	2023	03	24	55	000	C P 	180	621	25000000
ROKU  	2023	03	24	56	000	C P 	10	224	25000000
ROKU  	2023	03	24	57	000	C P 	8	18	25000000
ROKU  	2023	03	24	58	000	C P 	14	45	25000000
ROKU  	2023	03	24	59	000	C P 	13	30	25000000
ROKU  	2023	03	24	60	000	C P 	188	118	25000000
ROKU  	2023	03	24	61	000	C P 	16	18	25000000
ROKU  	2023	03	24	62	000	C P 	13	22	25000000
ROKU  	2023	03	24	63	000	C P 	33	23	25000000
ROKU  	2023	03	24	64	000	C P 	26	31	25000000
ROKU  	2023	03	24	65	000	C P 	274	231	25000000
ROKU  	2023	03	24	66	000	C P 	24	20	25000000
ROKU  	2023	03	24	67	000	C P 	32	43	25000000
ROKU  	2023	03	24	68	000	C P 	171	33	25000000
ROKU  	2023	03	24	69	000	C P 	365	25	25000000
ROKU  	2023	03	24	70	000	C P 	117	349	25000000
ROKU  	2023	03	24	71	000	C P 	54	14	25000000
ROKU  	2023	03	24	72	000	C P 	33	21	25000000
ROKU  	2023	03	24	73	000	C P 	33	25	25000000
ROKU  	2023	03	24	74	000	C P 	20	18	25000000
ROKU  	2023	03	24	75	000	C P 	66	18	25000000
ROKU  	2023	03	24	76	000	C P 	23	40	25000000
ROKU  	2023	03	24	77	000	C P 	19	28	25000000
ROKU  	2023	03	24	78	000	C P 	18	0	25000000
ROKU  	2023	03	24	80	000	C P 	39	6	25000000
ROKU  	2023	03	24	85	000	C P 	55	2	25000000
ROKU  	2023	03	24	90	000	C P 	111	355	25000000
ROKU  	2023	03	24	95	000	C P 	138	0	25000000
ROKU  	2023	03	24	100	000	C P 	233	0	25000000
ROKU  	2023	03	31	30	000	C P 	0	16	25000000
ROKU  	2023	03	31	35	000	C P 	0	24	25000000
ROKU  	2023	03	31	40	000	C P 	0	160	25000000
ROKU  	2023	03	31	45	000	C P 	5	342	25000000
ROKU  	2023	03	31	47	000	C P 	12	43	25000000
ROKU  	2023	03	31	48	000	C P 	3	52	25000000
ROKU  	2023	03	31	49	000	C P 	0	46	25000000
ROKU  	2023	03	31	50	000	C P 	1	72	25000000
ROKU  	2023	03	31	51	000	C P 	1	12	25000000
ROKU  	2023	03	31	52	000	C P 	7	47	25000000
ROKU  	2023	03	31	53	000	C P 	13	25	25000000
ROKU  	2023	03	31	54	000	C P 	5	175	25000000
ROKU  	2023	03	31	55	000	C P 	20	140	25000000
ROKU  	2023	03	31	56	000	C P 	32	27	25000000
ROKU  	2023	03	31	57	000	C P 	6	64	25000000
ROKU  	2023	03	31	58	000	C P 	7	6	25000000
ROKU  	2023	03	31	59	000	C P 	17	52	25000000
ROKU  	2023	03	31	60	000	C P 	25	75	25000000
ROKU  	2023	03	31	61	000	C P 	1	43	25000000
ROKU  	2023	03	31	62	000	C P 	25	11	25000000
ROKU  	2023	03	31	63	000	C P 	13	40	25000000
ROKU  	2023	03	31	64	000	C P 	4	65	25000000
ROKU  	2023	03	31	65	000	C P 	37	100	25000000
ROKU  	2023	03	31	66	000	C P 	25	25	25000000
ROKU  	2023	03	31	67	000	C P 	357	24	25000000
ROKU  	2023	03	31	68	000	C P 	202	30	25000000
ROKU  	2023	03	31	69	000	C P 	43	136	25000000
ROKU  	2023	03	31	70	000	C P 	102	102	25000000
ROKU  	2023	03	31	71	000	C P 	162	37	25000000
ROKU  	2023	03	31	75	000	C P 	185	62	25000000
ROKU  	2023	03	31	80	000	C P 	626	10	25000000
ROKU  	2023	03	31	85	000	C P 	184	1	25000000
ROKU  	2023	03	31	90	000	C P 	271	6	25000000
ROKU  	2023	04	21	20	000	C P 	2	232	25000000
ROKU  	2023	04	21	22	500	C P 	2	384	25000000
ROKU  	2023	04	21	25	000	C P 	18	1159	25000000
ROKU  	2023	04	21	30	000	C P 	22	3790	25000000
ROKU  	2023	04	21	35	000	C P 	27	2299	25000000
ROKU  	2023	04	21	40	000	C P 	156	3256	25000000
ROKU  	2023	04	21	45	000	C P 	376	1354	25000000
ROKU  	2023	04	21	50	000	C P 	573	2688	25000000
ROKU  	2023	04	21	55	000	C P 	495	1634	25000000
ROKU  	2023	04	21	60	000	C P 	1493	1143	25000000
ROKU  	2023	04	21	65	000	C P 	1151	777	25000000
ROKU  	2023	04	21	70	000	C P 	1156	703	25000000
ROKU  	2023	04	21	75	000	C P 	1437	971	25000000
ROKU  	2023	04	21	80	000	C P 	1177	70	25000000
ROKU  	2023	04	21	85	000	C P 	709	139	25000000
ROKU  	2023	04	21	90	000	C P 	524	44	25000000
ROKU  	2023	04	21	95	000	C P 	285	6	25000000
ROKU  	2023	04	21	100	000	C P 	996	5	25000000
ROKU  	2023	04	21	105	000	C P 	842	3	25000000
ROKU  	2023	04	21	110	000	C P 	285	2	25000000
ROKU  	2023	04	21	115	000	C P 	300	0	25000000
ROKU  	2023	04	21	120	000	C P 	388	4	25000000
ROKU  	2023	04	21	125	000	C P 	693	0	25000000
ROKU  	2023	06	16	20	000	C P 	29	252	25000000
ROKU  	2023	06	16	22	500	C P 	1	2251	25000000
ROKU  	2023	06	16	25	000	C P 	1	1546	25000000
ROKU  	2023	06	16	30	000	C P 	12	3257	25000000
ROKU  	2023	06	16	35	000	C P 	109	2172	25000000
ROKU  	2023	06	16	40	000	C P 	208	3358	25000000
ROKU  	2023	06	16	45	000	C P 	415	8253	25000000
ROKU  	2023	06	16	50	000	C P 	615	9260	25000000
ROKU  	2023	06	16	55	000	C P 	1713	1896	25000000
ROKU  	2023	06	16	60	000	C P 	2318	972	25000000
ROKU  	2023	06	16	65	000	C P 	1278	838	25000000
ROKU  	2023	06	16	70	000	C P 	1733	769	25000000
ROKU  	2023	06	16	75	000	C P 	1125	978	25000000
ROKU  	2023	06	16	80	000	C P 	1738	575	25000000
ROKU  	2023	06	16	85	000	C P 	829	1193	25000000
ROKU  	2023	06	16	90	000	C P 	1355	216	25000000
ROKU  	2023	06	16	95	000	C P 	546	59	25000000
ROKU  	2023	06	16	100	000	C P 	1862	47	25000000
ROKU  	2023	06	16	105	000	C P 	610	69	25000000
ROKU  	2023	06	16	110	000	C P 	1258	25	25000000
ROKU  	2023	06	16	115	000	C P 	668	5	25000000
ROKU  	2023	06	16	120	000	C P 	898	0	25000000
ROKU  	2023	06	16	125	000	C P 	979	1	25000000
ROKU  	2023	06	16	130	000	C P 	563	0	25000000
ROKU  	2023	06	16	135	000	C P 	804	0	25000000
ROKU  	2023	06	16	140	000	C P 	1453	0	25000000
ROKU  	2023	07	21	20	000	C P 	6	294	25000000
ROKU  	2023	07	21	22	500	C P 	0	119	25000000
ROKU  	2023	07	21	25	000	C P 	1	203	25000000
ROKU  	2023	07	21	30	000	C P 	249	1807	25000000
ROKU  	2023	07	21	35	000	C P 	7	1892	25000000
ROKU  	2023	07	21	40	000	C P 	133	1670	25000000
ROKU  	2023	07	21	45	000	C P 	94	825	25000000
ROKU  	2023	07	21	50	000	C P 	336	732	25000000
ROKU  	2023	07	21	55	000	C P 	281	1428	25000000
ROKU  	2023	07	21	60	000	C P 	181	947	25000000
ROKU  	2023	07	21	65	000	C P 	586	386	25000000
ROKU  	2023	07	21	70	000	C P 	585	218	25000000
ROKU  	2023	07	21	75	000	C P 	506	412	25000000
ROKU  	2023	07	21	80	000	C P 	1012	861	25000000
ROKU  	2023	07	21	85	000	C P 	1434	400	25000000
ROKU  	2023	07	21	90	000	C P 	779	106	25000000
ROKU  	2023	07	21	95	000	C P 	230	94	25000000
ROKU  	2023	07	21	100	000	C P 	467	126	25000000
ROKU  	2023	09	15	20	000	C P 	3	118	25000000
ROKU  	2023	09	15	22	500	C P 	0	84	25000000
ROKU  	2023	09	15	25	000	C P 	0	303	25000000
ROKU  	2023	09	15	30	000	C P 	30	117	25000000
ROKU  	2023	09	15	35	000	C P 	37	1428	25000000
ROKU  	2023	09	15	40	000	C P 	1838	1425	25000000
ROKU  	2023	09	15	45	000	C P 	24	1033	25000000
ROKU  	2023	09	15	50	000	C P 	22	1509	25000000
ROKU  	2023	09	15	55	000	C P 	243	253	25000000
ROKU  	2023	09	15	60	000	C P 	3882	343	25000000
ROKU  	2023	09	15	65	000	C P 	862	288	25000000
ROKU  	2023	09	15	70	000	C P 	227	598	25000000
ROKU  	2023	09	15	75	000	C P 	446	67	25000000
ROKU  	2023	09	15	80	000	C P 	427	32	25000000
ROKU  	2023	09	15	85	000	C P 	241	34	25000000
ROKU  	2023	09	15	90	000	C P 	469	19	25000000
ROKU  	2023	09	15	95	000	C P 	108	6	25000000
ROKU  	2023	09	15	100	000	C P 	406	77	25000000
ROKU  	2023	10	20	30	000	C P 	0	14	25000000
ROKU  	2023	10	20	35	000	C P 	1	18	25000000
ROKU  	2023	10	20	40	000	C P 	0	237	25000000
ROKU  	2023	10	20	45	000	C P 	1	83	25000000
