Series Search Results for ROKU

Products for this option symbol are traded on: 
AMEX ARCA BATS BOX C2 CBOE EDGX EMLD GEM ISE MCRY MIAX MPRL NOBO NSDQ PHLX 

		Series/contract		Strike			Open Interest			
ProductSymbol	year	Month	Day	Integer	Dec	C/P	Call	Put	Position Limit	
ROKU  		2023	01	20	430	000	C P 	238	0	25000000
ROKU  		2023	01	20	440	000	C P 	827	0	25000000
ROKU  		2023	01	20	450	000	C P 	2701	0	25000000
ROKU  		2023	01	20	460	000	C P 	296	0	25000000
ROKU  		2023	01	20	470	000	C P 	350	0	25000000
ROKU  		2023	01	20	480	000	C P 	242	0	25000000
ROKU  		2023	01	20	490	000	C P 	223	0	25000000
ROKU  		2023	01	20	500	000	C P 	1873	0	25000000
ROKU  		2023	01	20	520	000	C P 	140	0	25000000
ROKU  		2023	01	20	540	000	C P 	170	0	25000000
ROKU  		2023	01	20	560	000	C P 	205	0	25000000
ROKU  		2023	01	20	580	000	C P 	118	0	25000000
ROKU  		2023	01	20	600	000	C P 	584	0	25000000
ROKU  		2023	01	20	620	000	C P 	125	0	25000000
ROKU  		2023	01	20	640	000	C P 	312	0	25000000
ROKU  		2023	01	20	660	000	C P 	106	0	25000000
ROKU  		2023	01	20	670	000	C P 	65	0	25000000
ROKU  		2023	01	20	680	000	C P 	89	0	25000000
ROKU  		2023	01	20	690	000	C P 	211	0	25000000
ROKU  		2023	01	20	700	000	C P 	1573	0	25000000
ROKU  		2023	01	20	720	000	C P 	2283	0	25000000
ROKU  		2023	01	27	20	000	C P 	0	53	25000000
ROKU  		2023	01	27	25	000	C P 	0	19	25000000
ROKU  		2023	01	27	29	000	C P 	0	38	25000000
ROKU  		2023	01	27	30	000	C P 	1	93	25000000
ROKU  		2023	01	27	31	000	C P 	5	98	25000000
ROKU  		2023	01	27	32	000	C P 	1	42	25000000
ROKU  		2023	01	27	33	000	C P 	0	76	25000000
ROKU  		2023	01	27	34	000	C P 	0	108	25000000
ROKU  		2023	01	27	35	000	C P 	3	2435	25000000
ROKU  		2023	01	27	36	000	C P 	9	104	25000000
ROKU  		2023	01	27	37	000	C P 	11	126	25000000
ROKU  		2023	01	27	38	000	C P 	27	94	25000000
ROKU  		2023	01	27	38	500	C P 	0	177	25000000
ROKU  		2023	01	27	39	000	C P 	117	543	25000000
ROKU  		2023	01	27	39	500	C P 	8	206	25000000
ROKU  		2023	01	27	40	000	C P 	161	499	25000000
ROKU  		2023	01	27	40	500	C P 	26	19	25000000
ROKU  		2023	01	27	41	000	C P 	79	377	25000000
ROKU  		2023	01	27	41	500	C P 	12	39	25000000
ROKU  		2023	01	27	42	000	C P 	112	139	25000000
ROKU  		2023	01	27	42	500	C P 	89	93	25000000
ROKU  		2023	01	27	43	000	C P 	117	192	25000000
ROKU  		2023	01	27	43	500	C P 	18	75	25000000
ROKU  		2023	01	27	44	000	C P 	284	801	25000000
ROKU  		2023	01	27	44	500	C P 	62	166	25000000
ROKU  		2023	01	27	45	000	C P 	285	8149	25000000
ROKU  		2023	01	27	45	500	C P 	48	88	25000000
ROKU  		2023	01	27	46	000	C P 	176	383	25000000
ROKU  		2023	01	27	46	500	C P 	71	246	25000000
ROKU  		2023	01	27	47	000	C P 	158	753	25000000
ROKU  		2023	01	27	47	500	C P 	82	1188	25000000
ROKU  		2023	01	27	48	000	C P 	264	573	25000000
ROKU  		2023	01	27	48	500	C P 	133	5140	25000000
ROKU  		2023	01	27	49	000	C P 	272	459	25000000
ROKU  		2023	01	27	49	500	C P 	335	380	25000000
ROKU  		2023	01	27	50	000	C P 	1055	1369	25000000
ROKU  		2023	01	27	51	000	C P 	1040	512	25000000
ROKU  		2023	01	27	52	000	C P 	707	740	25000000
ROKU  		2023	01	27	53	000	C P 	983	361	25000000
ROKU  		2023	01	27	54	000	C P 	684	246	25000000
ROKU  		2023	01	27	55	000	C P 	1267	176	25000000
ROKU  		2023	01	27	56	000	C P 	771	38	25000000
ROKU  		2023	01	27	57	000	C P 	462	7	25000000
ROKU  		2023	01	27	58	000	C P 	210	16	25000000
ROKU  		2023	01	27	59	000	C P 	261	0	25000000
ROKU  		2023	01	27	60	000	C P 	362	20	25000000
ROKU  		2023	01	27	61	000	C P 	73	4	25000000
ROKU  		2023	01	27	62	000	C P 	376	2	25000000
ROKU  		2023	01	27	63	000	C P 	61	1	25000000
ROKU  		2023	01	27	64	000	C P 	94	0	25000000
ROKU  		2023	01	27	65	000	C P 	222	1	25000000
ROKU  		2023	01	27	70	000	C P 	132	0	25000000
ROKU  		2023	01	27	75	000	C P 	0	0	25000000
ROKU  		2023	02	03	20	000	C P 	0	91	25000000
ROKU  		2023	02	03	25	000	C P 	0	12	25000000
ROKU  		2023	02	03	29	000	C P 	3	8	25000000
ROKU  		2023	02	03	30	000	C P 	1	63	25000000
ROKU  		2023	02	03	31	000	C P 	0	30	25000000
ROKU  		2023	02	03	32	000	C P 	0	47	25000000
ROKU  		2023	02	03	33	000	C P 	0	45	25000000
ROKU  		2023	02	03	34	000	C P 	13	291	25000000
ROKU  		2023	02	03	35	000	C P 	6	229	25000000
ROKU  		2023	02	03	36	000	C P 	1	177	25000000
ROKU  		2023	02	03	37	000	C P 	1	46	25000000
ROKU  		2023	02	03	38	000	C P 	2	59	25000000
ROKU  		2023	02	03	39	000	C P 	7	67	25000000
ROKU  		2023	02	03	40	000	C P 	55	296	25000000
ROKU  		2023	02	03	41	000	C P 	27	85	25000000
ROKU  		2023	02	03	42	000	C P 	29	127	25000000
ROKU  		2023	02	03	43	000	C P 	88	196	25000000
ROKU  		2023	02	03	44	000	C P 	85	89	25000000
ROKU  		2023	02	03	45	000	C P 	94	353	25000000
ROKU  		2023	02	03	45	500	C P 	18	15	25000000
ROKU  		2023	02	03	46	000	C P 	138	98	25000000
ROKU  		2023	02	03	46	500	C P 	18	92	25000000
ROKU  		2023	02	03	47	000	C P 	63	90	25000000
ROKU  		2023	02	03	47	500	C P 	13	88	25000000
ROKU  		2023	02	03	48	000	C P 	69	175	25000000
ROKU  		2023	02	03	48	500	C P 	10	132	25000000
ROKU  		2023	02	03	49	000	C P 	98	83	25000000
ROKU  		2023	02	03	49	500	C P 	157	62	25000000
ROKU  		2023	02	03	50	000	C P 	168	170	25000000
ROKU  		2023	02	03	51	000	C P 	228	92	25000000
ROKU  		2023	02	03	52	000	C P 	196	274	25000000
ROKU  		2023	02	03	53	000	C P 	375	26	25000000
ROKU  		2023	02	03	54	000	C P 	109	39	25000000
ROKU  		2023	02	03	55	000	C P 	292	75	25000000
ROKU  		2023	02	03	56	000	C P 	169	37	25000000
ROKU  		2023	02	03	57	000	C P 	191	8	25000000
ROKU  		2023	02	03	58	000	C P 	206	2	25000000
ROKU  		2023	02	03	59	000	C P 	82	0	25000000
ROKU  		2023	02	03	60	000	C P 	841	2	25000000
ROKU  		2023	02	03	61	000	C P 	18	0	25000000
ROKU  		2023	02	03	62	000	C P 	23	0	25000000
ROKU  		2023	02	03	65	000	C P 	226	0	25000000
ROKU  		2023	02	03	70	000	C P 	87	0	25000000
ROKU  		2023	02	03	75	000	C P 	26	1	25000000
ROKU  		2023	02	10	25	000	C P 	0	360	25000000
ROKU  		2023	02	10	29	000	C P 	0	18	25000000
ROKU  		2023	02	10	30	000	C P 	0	603	25000000
ROKU  		2023	02	10	31	000	C P 	0	18	25000000
ROKU  		2023	02	10	32	000	C P 	0	196	25000000
ROKU  		2023	02	10	33	000	C P 	0	53	25000000
ROKU  		2023	02	10	34	000	C P 	5	56	25000000
ROKU  		2023	02	10	35	000	C P 	3	151	25000000
ROKU  		2023	02	10	36	000	C P 	0	59	25000000
ROKU  		2023	02	10	37	000	C P 	1	211	25000000
ROKU  		2023	02	10	38	000	C P 	1	118	25000000
ROKU  		2023	02	10	39	000	C P 	0	71	25000000
ROKU  		2023	02	10	40	000	C P 	2005	2167	25000000
ROKU  		2023	02	10	41	000	C P 	16	55	25000000
ROKU  		2023	02	10	42	000	C P 	14	63	25000000
ROKU  		2023	02	10	43	000	C P 	43	111	25000000
ROKU  		2023	02	10	44	000	C P 	100	968	25000000
ROKU  		2023	02	10	45	000	C P 	104	188	25000000
ROKU  		2023	02	10	46	000	C P 	462	66	25000000
ROKU  		2023	02	10	47	000	C P 	76	244	25000000
ROKU  		2023	02	10	48	000	C P 	109	67	25000000
ROKU  		2023	02	10	49	000	C P 	83	61	25000000
ROKU  		2023	02	10	50	000	C P 	185	210	25000000
ROKU  		2023	02	10	51	000	C P 	163	45	25000000
ROKU  		2023	02	10	52	000	C P 	217	16	25000000
ROKU  		2023	02	10	53	000	C P 	270	10	25000000
ROKU  		2023	02	10	54	000	C P 	115	22	25000000
ROKU  		2023	02	10	55	000	C P 	389	5	25000000
ROKU  		2023	02	10	56	000	C P 	33	3	25000000
ROKU  		2023	02	10	57	000	C P 	41	4	25000000
ROKU  		2023	02	10	58	000	C P 	68	0	25000000
ROKU  		2023	02	10	59	000	C P 	8	4	25000000
ROKU  		2023	02	10	60	000	C P 	210	13	25000000
ROKU  		2023	02	10	61	000	C P 	7	0	25000000
ROKU  		2023	02	10	62	000	C P 	10	0	25000000
ROKU  		2023	02	10	65	000	C P 	110	1	25000000
ROKU  		2023	02	17	20	000	C P 	1	382	25000000
ROKU  		2023	02	17	22	500	C P 	20	329	25000000
ROKU  		2023	02	17	25	000	C P 	17	524	25000000
ROKU  		2023	02	17	30	000	C P 	106	2900	25000000
ROKU  		2023	02	17	35	000	C P 	72	2680	25000000
ROKU  		2023	02	17	40	000	C P 	722	2157	25000000
ROKU  		2023	02	17	45	000	C P 	1327	4075	25000000
ROKU  		2023	02	17	50	000	C P 	1946	2688	25000000
ROKU  		2023	02	17	55	000	C P 	2440	1574	25000000
ROKU  		2023	02	17	60	000	C P 	3383	563	25000000
ROKU  		2023	02	17	65	000	C P 	4550	170	25000000
ROKU  		2023	02	17	70	000	C P 	1507	72	25000000
ROKU  		2023	02	17	75	000	C P 	1351	2	25000000
ROKU  		2023	02	17	80	000	C P 	540	0	25000000
ROKU  		2023	02	17	85	000	C P 	3699	0	25000000
ROKU  		2023	02	17	90	000	C P 	3002	0	25000000
ROKU  		2023	02	24	25	000	C P 	4	103	25000000
ROKU  		2023	02	24	30	000	C P 	0	69	25000000
ROKU  		2023	02	24	32	000	C P 	0	48	25000000
ROKU  		2023	02	24	33	000	C P 	1	34	25000000
ROKU  		2023	02	24	34	000	C P 	10	72	25000000
ROKU  		2023	02	24	35	000	C P 	6	232	25000000
ROKU  		2023	02	24	36	000	C P 	1	134	25000000
ROKU  		2023	02	24	37	000	C P 	0	19	25000000
ROKU  		2023	02	24	38	000	C P 	0	108	25000000
ROKU  		2023	02	24	39	000	C P 	0	173	25000000
ROKU  		2023	02	24	40	000	C P 	2	162	25000000
ROKU  		2023	02	24	41	000	C P 	9	25	25000000
ROKU  		2023	02	24	42	000	C P 	130	40	25000000
ROKU  		2023	02	24	43	000	C P 	13	21	25000000
ROKU  		2023	02	24	44	000	C P 	26	40	25000000
ROKU  		2023	02	24	45	000	C P 	110	136	25000000
ROKU  		2023	02	24	46	000	C P 	30	18	25000000
ROKU  		2023	02	24	47	000	C P 	29	32	25000000
ROKU  		2023	02	24	48	000	C P 	57	50	25000000
ROKU  		2023	02	24	49	000	C P 	22	50	25000000
ROKU  		2023	02	24	50	000	C P 	100	143	25000000
ROKU  		2023	02	24	51	000	C P 	181	38	25000000
ROKU  		2023	02	24	52	000	C P 	373	72	25000000
ROKU  		2023	02	24	53	000	C P 	96	30	25000000
ROKU  		2023	02	24	54	000	C P 	46	43	25000000
ROKU  		2023	02	24	55	000	C P 	217	100	25000000
ROKU  		2023	02	24	56	000	C P 	7	0	25000000
ROKU  		2023	02	24	57	000	C P 	22	7	25000000
ROKU  		2023	02	24	58	000	C P 	69	17	25000000
ROKU  		2023	02	24	59	000	C P 	10	17	25000000
ROKU  		2023	02	24	60	000	C P 	250	54	25000000
ROKU  		2023	02	24	61	000	C P 	16	0	25000000
ROKU  		2023	02	24	62	000	C P 	15	0	25000000
ROKU  		2023	02	24	65	000	C P 	266	0	25000000
ROKU  		2023	03	03	25	000	C P 	0	1	25000000
ROKU  		2023	03	03	30	000	C P 	0	14	25000000
ROKU  		2023	03	03	35	000	C P 	0	32	25000000
ROKU  		2023	03	03	38	000	C P 	0	141	25000000
ROKU  		2023	03	03	39	000	C P 	0	34	25000000
ROKU  		2023	03	03	40	000	C P 	1	88	25000000
ROKU  		2023	03	03	41	000	C P 	0	16	25000000
ROKU  		2023	03	03	42	000	C P 	0	2	25000000
ROKU  		2023	03	03	43	000	C P 	0	20	25000000
ROKU  		2023	03	03	44	000	C P 	0	19	25000000
ROKU  		2023	03	03	45	000	C P 	0	98	25000000
ROKU  		2023	03	03	46	000	C P 	1	18	25000000
ROKU  		2023	03	03	47	000	C P 	7	49	25000000
ROKU  		2023	03	03	48	000	C P 	27	21	25000000
ROKU  		2023	03	03	49	000	C P 	20	10	25000000
ROKU  		2023	03	03	50	000	C P 	37	29	25000000
ROKU  		2023	03	03	51	000	C P 	19	25	25000000
ROKU  		2023	03	03	52	000	C P 	30	18	25000000
ROKU  		2023	03	03	53	000	C P 	20	3	25000000
ROKU  		2023	03	03	54	000	C P 	23	11	25000000
ROKU  		2023	03	03	55	000	C P 	36	48	25000000
ROKU  		2023	03	03	56	000	C P 	68	0	25000000
ROKU  		2023	03	03	57	000	C P 	35	3	25000000
ROKU  		2023	03	03	58	000	C P 	40	2	25000000
ROKU  		2023	03	03	59	000	C P 	1	0	25000000
ROKU  		2023	03	03	60	000	C P 	18	6	25000000
ROKU  		2023	03	03	61	000	C P 	0	0	25000000
ROKU  		2023	03	03	62	000	C P 	18	0	25000000
ROKU  		2023	03	03	65	000	C P 	105	0	25000000
ROKU  		2023	03	17	20	000	C P 	3	298	25000000
ROKU  		2023	03	17	22	500	C P 	22	373	25000000
ROKU  		2023	03	17	25	000	C P 	20	2668	25000000
ROKU  		2023	03	17	30	000	C P 	12	7526	25000000
ROKU  		2023	03	17	35	000	C P 	210	7074	25000000
ROKU  		2023	03	17	40	000	C P 	339	3798	25000000
ROKU  		2023	03	17	45	000	C P 	460	2667	25000000
ROKU  		2023	03	17	50	000	C P 	1149	2013	25000000
ROKU  		2023	03	17	55	000	C P 	1496	1083	25000000
ROKU  		2023	03	17	60	000	C P 	1768	1460	25000000
ROKU  		2023	03	17	65	000	C P 	1363	230	25000000
ROKU  		2023	03	17	70	000	C P 	738	302	25000000
ROKU  		2023	03	17	75	000	C P 	584	126	25000000
ROKU  		2023	03	17	80	000	C P 	331	2	25000000
ROKU  		2023	03	17	85	000	C P 	387	1	25000000
ROKU  		2023	03	17	90	000	C P 	1008	0	25000000
ROKU  		2023	03	17	95	000	C P 	843	0	25000000
ROKU  		2023	03	17	100	000	C P 	2256	0	25000000
ROKU  		2023	03	17	105	000	C P 	1320	0	25000000
ROKU  		2023	03	17	110	000	C P 	2484	0	25000000
ROKU  		2023	04	21	20	000	C P 	0	134	25000000
ROKU  		2023	04	21	22	500	C P 	1	392	25000000
ROKU  		2023	04	21	25	000	C P 	18	1078	25000000
ROKU  		2023	04	21	30	000	C P 	16	2357	25000000
ROKU  		2023	04	21	35	000	C P 	24	606	25000000
ROKU  		2023	04	21	40	000	C P 	161	1432	25000000
ROKU  		2023	04	21	45	000	C P 	359	746	25000000
ROKU  		2023	04	21	50	000	C P 	408	2017	25000000
ROKU  		2023	04	21	55	000	C P 	328	665	25000000
ROKU  		2023	04	21	60	000	C P 	939	477	25000000
ROKU  		2023	04	21	65	000	C P 	463	163	25000000
ROKU  		2023	04	21	70	000	C P 	434	275	25000000
ROKU  		2023	04	21	75	000	C P 	210	602	25000000
ROKU  		2023	04	21	80	000	C P 	389	32	25000000
ROKU  		2023	04	21	85	000	C P 	234	0	25000000
ROKU  		2023	04	21	90	000	C P 	199	1	25000000
ROKU  		2023	04	21	95	000	C P 	236	0	25000000
ROKU  		2023	04	21	100	000	C P 	284	0	25000000
ROKU  		2023	04	21	105	000	C P 	253	0	25000000
ROKU  		2023	04	21	110	000	C P 	221	0	25000000
ROKU  		2023	04	21	115	000	C P 	135	0	25000000
ROKU  		2023	04	21	120	000	C P 	242	0	25000000
ROKU  		2023	04	21	125	000	C P 	243	0	25000000
ROKU  		2023	06	16	20	000	C P 	26	302	25000000
ROKU  		2023	06	16	22	500	C P 	1	2097	25000000
ROKU  		2023	06	16	25	000	C P 	1	1675	25000000
ROKU  		2023	06	16	30	000	C P 	13	2889	25000000
ROKU  		2023	06	16	35	000	C P 	113	2342	25000000
ROKU  		2023	06	16	40	000	C P 	226	3406	25000000
ROKU  		2023	06	16	45	000	C P 	421	8820	25000000
ROKU  		2023	06	16	50	000	C P 	599	5921	25000000
ROKU  		2023	06	16	55	000	C P 	1722	1619	25000000
ROKU  		2023	06	16	60	000	C P 	1927	815	25000000
ROKU  		2023	06	16	65	000	C P 	914	703	25000000
ROKU  		2023	06	16	70	000	C P 	1568	664	25000000
ROKU  		2023	06	16	75	000	C P 	386	978	25000000
ROKU  		2023	06	16	80	000	C P 	1021	454	25000000
ROKU  		2023	06	16	85	000	C P 	548	1199	25000000
ROKU  		2023	06	16	90	000	C P 	1290	166	25000000
ROKU  		2023	06	16	95	000	C P 	564	23	25000000
ROKU  		2023	06	16	100	000	C P 	1624	0	25000000
ROKU  		2023	06	16	105	000	C P 	605	33	25000000
ROKU  		2023	06	16	110	000	C P 	1234	0	25000000
ROKU  		2023	06	16	115	000	C P 	745	1	25000000
ROKU  		2023	06	16	120	000	C P 	1007	0	25000000
ROKU  		2023	06	16	125	000	C P 	1129	1	25000000
ROKU  		2023	06	16	130	000	C P 	812	0	25000000
ROKU  		2023	06	16	135	000	C P 	1158	0	25000000
ROKU  		2023	06	16	140	000	C P 	1436	0	25000000
ROKU  		2023	07	21	20	000	C P 	6	111	25000000
ROKU  		2023	07	21	22	500	C P 	1	101	25000000
ROKU  		2023	07	21	25	000	C P 	1	158	25000000
ROKU  		2023	07	21	30	000	C P 	249	1286	25000000
ROKU  		2023	07	21	35	000	C P 	3	1453	25000000
ROKU  		2023	07	21	40	000	C P 	131	717	25000000
ROKU  		2023	07	21	45	000	C P 	76	303	25000000
ROKU  		2023	07	21	50	000	C P 	60	101	25000000
ROKU  		2023	07	21	55	000	C P 	138	193	25000000
ROKU  		2023	07	21	60	000	C P 	114	544	25000000
ROKU  		2023	07	21	65	000	C P 	276	284	25000000
ROKU  		2023	07	21	70	000	C P 	135	49	25000000
ROKU  		2023	07	21	75	000	C P 	85	371	25000000
ROKU  		2023	07	21	80	000	C P 	208	684	25000000
ROKU  		2023	07	21	85	000	C P 	131	297	25000000
ROKU  		2023	07	21	90	000	C P 	141	68	25000000
ROKU  		2023	09	15	20	000	C P 	3	1	25000000
ROKU  		2023	09	15	22	500	C P 	0	275	25000000
ROKU  		2023	09	15	25	000	C P 	0	291	25000000
ROKU  		2023	09	15	30	000	C P 	0	48	25000000
ROKU  		2023	09	15	35	000	C P 	38	518	25000000
ROKU  		2023	09	15	40	000	C P 	1810	1077	25000000
ROKU  		2023	09	15	45	000	C P 	15	369	25000000
ROKU  		2023	09	15	50	000	C P 	18	48	25000000
ROKU  		2023	09	15	55	000	C P 	181	108	25000000
ROKU  		2023	09	15	60	000	C P 	3833	23	25000000
ROKU  		2023	09	15	65	000	C P 	855	119	25000000
ROKU  		2023	09	15	70	000	C P 	43	6	25000000
ROKU  		2023	09	15	75	000	C P 	125	26	25000000
ROKU  		2023	09	15	80	000	C P 	17	7	25000000
ROKU  		2023	09	15	85	000	C P 	18	27	25000000
ROKU  		2023	09	15	90	000	C P 	141	4	25000000
ROKU  		2024	01	19	20	000	C P 	3	82	25000000
ROKU  		2024	01	19	22	500	C P 	0	96	25000000
ROKU  		2024	01	19	25	000	C P 	25	828	25000000
ROKU  		2024	01	19	30	000	C P 	106	1986	25000000
ROKU  		2024	01	19	35	000	C P 	113	983	25000000
ROKU  		2024	01	19	40	000	C P 	810	1697	25000000
ROKU  		2024	01	19	45	000	C P 	379	2296	25000000
ROKU  		2024	01	19	50	000	C P 	330	595	25000000
ROKU  		2024	01	19	55	000	C P 	213	212	25000000
ROKU  		2024	01	19	60	000	C P 	473	2241	25000000
ROKU  		2024	01	19	65	000	C P 	248	939	25000000
ROKU  		2024	01	19	70	000	C P 	440	284	25000000
ROKU  		2024	01	19	75	000	C P 	268	567	25000000
ROKU  		2024	01	19	80	000	C P 	377	1000	25000000
ROKU  		2024	01	19	85	000	C P 	518	626	25000000
ROKU  		2024	01	19	90	000	C P 	1995	797	25000000
ROKU  		2024	01	19	95	000	C P 	713	338	25000000
ROKU  		2024	01	19	100	000	C P 	1066	351	25000000
ROKU  		2024	01	19	105	000	C P 	247	373	25000000
ROKU  		2024	01	19	110	000	C P 	584	60	25000000
ROKU  		2024	01	19	115	000	C P 	757	281	25000000
ROKU  		2024	01	19	120	000	C P 	2294	2	25000000
ROKU  		2024	01	19	125	000	C P 	269	1	25000000
ROKU  		2024	01	19	130	000	C P 	640	2	25000000
ROKU  		2024	01	19	135	000	C P 	223	145	25000000
ROKU  		2024	01	19	140	000	C P 	378	0	25000000
ROKU  		2024	01	19	145	000	C P 	270	0	25000000
ROKU  		2024	01	19	150	000	C P 	1637	14	25000000
ROKU  		2024	01	19	155	000	C P 	394	126	25000000
ROKU  		2024	01	19	160	000	C P 	267	4	25000000
ROKU  		2024	01	19	165	000	C P 	93	0	25000000
