ProductSymbol	Year	Month	Day	Integer	Dec	C/P	Call	Put	PositionLimit	
ROKU  	2023	02	03	20	000	C P 	0	91	25000000
ROKU  	2023	02	03	25	000	C P 	1	12	25000000
ROKU  	2023	02	03	29	000	C P 	4	8	25000000
ROKU  	2023	02	03	30	000	C P 	2	63	25000000
ROKU  	2023	02	03	31	000	C P 	1	30	25000000
ROKU  	2023	02	03	32	000	C P 	1	47	25000000
ROKU  	2023	02	03	33	000	C P 	0	44	25000000
ROKU  	2023	02	03	34	000	C P 	14	291	25000000
ROKU  	2023	02	03	35	000	C P 	6	227	25000000
ROKU  	2023	02	03	35	500	C P 	1	28	25000000
ROKU  	2023	02	03	36	000	C P 	2	177	25000000
ROKU  	2023	02	03	36	500	C P 	2	260	25000000
ROKU  	2023	02	03	37	000	C P 	3	526	25000000
ROKU  	2023	02	03	37	500	C P 	0	25	25000000
ROKU  	2023	02	03	38	000	C P 	2	1236	25000000
ROKU  	2023	02	03	38	500	C P 	3	84	25000000
ROKU  	2023	02	03	39	000	C P 	6	93	25000000
ROKU  	2023	02	03	39	500	C P 	20	9	25000000
ROKU  	2023	02	03	40	000	C P 	66	283	25000000
ROKU  	2023	02	03	40	500	C P 	2	15	25000000
ROKU  	2023	02	03	41	000	C P 	23	238	25000000
ROKU  	2023	02	03	41	500	C P 	1	185	25000000
ROKU  	2023	02	03	42	000	C P 	28	356	25000000
ROKU  	2023	02	03	42	500	C P 	1	145	25000000
ROKU  	2023	02	03	43	000	C P 	73	457	25000000
ROKU  	2023	02	03	43	500	C P 	3	306	25000000
ROKU  	2023	02	03	44	000	C P 	89	799	25000000
ROKU  	2023	02	03	44	500	C P 	32	251	25000000
ROKU  	2023	02	03	45	000	C P 	94	1168	25000000
ROKU  	2023	02	03	45	500	C P 	21	293	25000000
ROKU  	2023	02	03	46	000	C P 	91	380	25000000
ROKU  	2023	02	03	46	500	C P 	25	373	25000000
ROKU  	2023	02	03	47	000	C P 	2278	407	25000000
ROKU  	2023	02	03	47	500	C P 	64	239	25000000
ROKU  	2023	02	03	48	000	C P 	2557	569	25000000
ROKU  	2023	02	03	48	500	C P 	60	544	25000000
ROKU  	2023	02	03	49	000	C P 	6929	909	25000000
ROKU  	2023	02	03	49	500	C P 	385	480	25000000
ROKU  	2023	02	03	50	000	C P 	799	3054	25000000
ROKU  	2023	02	03	51	000	C P 	561	868	25000000
ROKU  	2023	02	03	52	000	C P 	857	1039	25000000
ROKU  	2023	02	03	53	000	C P 	892	1018	25000000
ROKU  	2023	02	03	54	000	C P 	956	659	25000000
ROKU  	2023	02	03	55	000	C P 	1246	1162	25000000
ROKU  	2023	02	03	56	000	C P 	2709	1364	25000000
ROKU  	2023	02	03	57	000	C P 	5615	695	25000000
ROKU  	2023	02	03	58	000	C P 	3204	315	25000000
ROKU  	2023	02	03	59	000	C P 	10896	505	25000000
ROKU  	2023	02	03	60	000	C P 	12214	191	25000000
ROKU  	2023	02	03	61	000	C P 	575	89	25000000
ROKU  	2023	02	03	62	000	C P 	751	52	25000000
ROKU  	2023	02	03	63	000	C P 	838	7	25000000
ROKU  	2023	02	03	64	000	C P 	349	1	25000000
ROKU  	2023	02	03	65	000	C P 	1079	29	25000000
ROKU  	2023	02	03	66	000	C P 	273	6	25000000
ROKU  	2023	02	03	67	000	C P 	301	7	25000000
ROKU  	2023	02	03	68	000	C P 	136	0	25000000
ROKU  	2023	02	03	69	000	C P 	131	1	25000000
ROKU  	2023	02	03	70	000	C P 	268	4	25000000
ROKU  	2023	02	03	71	000	C P 	431	0	25000000
ROKU  	2023	02	03	75	000	C P 	631	1	25000000
ROKU  	2023	02	10	25	000	C P 	0	360	25000000
ROKU  	2023	02	10	29	000	C P 	0	28	25000000
ROKU  	2023	02	10	30	000	C P 	0	603	25000000
ROKU  	2023	02	10	31	000	C P 	1	80	25000000
ROKU  	2023	02	10	32	000	C P 	0	1219	25000000
ROKU  	2023	02	10	33	000	C P 	0	762	25000000
ROKU  	2023	02	10	34	000	C P 	6	54	25000000
ROKU  	2023	02	10	35	000	C P 	3	124	25000000
ROKU  	2023	02	10	36	000	C P 	0	56	25000000
ROKU  	2023	02	10	37	000	C P 	1	178	25000000
ROKU  	2023	02	10	38	000	C P 	1	554	25000000
ROKU  	2023	02	10	38	500	C P 	0	0	25000000
ROKU  	2023	02	10	39	000	C P 	0	69	25000000
ROKU  	2023	02	10	39	500	C P 	2	0	25000000
ROKU  	2023	02	10	40	000	C P 	2005	2229	25000000
ROKU  	2023	02	10	40	500	C P 	6	0	25000000
ROKU  	2023	02	10	41	000	C P 	19	149	25000000
ROKU  	2023	02	10	41	500	C P 	0	8	25000000
ROKU  	2023	02	10	42	000	C P 	15	331	25000000
ROKU  	2023	02	10	42	500	C P 	0	9	25000000
ROKU  	2023	02	10	43	000	C P 	43	152	25000000
ROKU  	2023	02	10	43	500	C P 	2	1	25000000
ROKU  	2023	02	10	44	000	C P 	107	1018	25000000
ROKU  	2023	02	10	44	500	C P 	2	1	25000000
ROKU  	2023	02	10	45	000	C P 	109	243	25000000
ROKU  	2023	02	10	45	500	C P 	7	52	25000000
ROKU  	2023	02	10	46	000	C P 	497	149	25000000
ROKU  	2023	02	10	46	500	C P 	14	67	25000000
ROKU  	2023	02	10	47	000	C P 	87	1104	25000000
ROKU  	2023	02	10	47	500	C P 	19	117	25000000
ROKU  	2023	02	10	48	000	C P 	122	202	25000000
ROKU  	2023	02	10	48	500	C P 	16	144	25000000
ROKU  	2023	02	10	49	000	C P 	113	202	25000000
ROKU  	2023	02	10	49	500	C P 	53	96	25000000
ROKU  	2023	02	10	50	000	C P 	189	1053	25000000
ROKU  	2023	02	10	51	000	C P 	176	284	25000000
ROKU  	2023	02	10	52	000	C P 	475	368	25000000
ROKU  	2023	02	10	53	000	C P 	383	341	25000000
ROKU  	2023	02	10	54	000	C P 	505	301	25000000
ROKU  	2023	02	10	55	000	C P 	466	474	25000000
ROKU  	2023	02	10	56	000	C P 	324	179	25000000
ROKU  	2023	02	10	57	000	C P 	914	458	25000000
ROKU  	2023	02	10	58	000	C P 	814	316	25000000
ROKU  	2023	02	10	59	000	C P 	502	117	25000000
ROKU  	2023	02	10	60	000	C P 	936	70	25000000
ROKU  	2023	02	10	61	000	C P 	1083	47	25000000
ROKU  	2023	02	10	62	000	C P 	187	58	25000000
ROKU  	2023	02	10	63	000	C P 	439	13	25000000
ROKU  	2023	02	10	64	000	C P 	205	3	25000000
ROKU  	2023	02	10	65	000	C P 	2682	20	25000000
ROKU  	2023	02	10	66	000	C P 	85	3	25000000
ROKU  	2023	02	10	67	000	C P 	176	0	25000000
ROKU  	2023	02	10	68	000	C P 	116	2	25000000
ROKU  	2023	02	10	69	000	C P 	101	14	25000000
ROKU  	2023	02	10	70	000	C P 	467	1	25000000
ROKU  	2023	02	10	71	000	C P 	15	0	25000000
ROKU  	2023	02	10	72	000	C P 	15	0	25000000
ROKU  	2023	02	10	75	000	C P 	340	0	25000000
ROKU  	2023	02	17	20	000	C P 	1	365	25000000
ROKU  	2023	02	17	22	500	C P 	20	424	25000000
ROKU  	2023	02	17	25	000	C P 	17	2718	25000000
ROKU  	2023	02	17	30	000	C P 	101	2881	25000000
ROKU  	2023	02	17	35	000	C P 	75	2775	25000000
ROKU  	2023	02	17	40	000	C P 	757	3258	25000000
ROKU  	2023	02	17	42	000	C P 	16	84	25000000
ROKU  	2023	02	17	43	000	C P 	5	154	25000000
ROKU  	2023	02	17	44	000	C P 	9	96	25000000
ROKU  	2023	02	17	45	000	C P 	1301	5580	25000000
ROKU  	2023	02	17	45	500	C P 	40	71	25000000
ROKU  	2023	02	17	46	000	C P 	52	76	25000000
ROKU  	2023	02	17	46	500	C P 	31	86	25000000
ROKU  	2023	02	17	47	000	C P 	69	654	25000000
ROKU  	2023	02	17	47	500	C P 	41	41	25000000
