ProductSymbol	Year	Month	Day	Integer	Dec	C/P	Call	Put	PositionLimit	
ROKU  	2023	01	27	20	000	C P 	0	54	25000000
ROKU  	2023	01	27	25	000	C P 	0	19	25000000
ROKU  	2023	01	27	29	000	C P 	0	38	25000000
ROKU  	2023	01	27	30	000	C P 	0	93	25000000
ROKU  	2023	01	27	31	000	C P 	0	98	25000000
ROKU  	2023	01	27	32	000	C P 	0	42	25000000
ROKU  	2023	01	27	33	000	C P 	0	75	25000000
ROKU  	2023	01	27	34	000	C P 	0	108	25000000
ROKU  	2023	01	27	35	000	C P 	0	2435	25000000
ROKU  	2023	01	27	36	000	C P 	0	104	25000000
ROKU  	2023	01	27	37	000	C P 	0	126	25000000
ROKU  	2023	01	27	38	000	C P 	0	94	25000000
ROKU  	2023	01	27	38	500	C P 	0	177	25000000
ROKU  	2023	01	27	39	000	C P 	0	543	25000000
ROKU  	2023	01	27	39	500	C P 	0	205	25000000
ROKU  	2023	01	27	40	000	C P 	0	491	25000000
ROKU  	2023	01	27	40	500	C P 	0	29	25000000
ROKU  	2023	01	27	41	000	C P 	0	355	25000000
ROKU  	2023	01	27	41	500	C P 	0	47	25000000
ROKU  	2023	01	27	42	000	C P 	0	134	25000000
ROKU  	2023	01	27	42	500	C P 	0	74	25000000
ROKU  	2023	01	27	43	000	C P 	0	140	25000000
ROKU  	2023	01	27	43	500	C P 	0	1242	25000000
ROKU  	2023	01	27	44	000	C P 	0	2051	25000000
ROKU  	2023	01	27	44	500	C P 	0	1282	25000000
ROKU  	2023	01	27	45	000	C P 	0	7888	25000000
ROKU  	2023	01	27	45	500	C P 	0	236	25000000
ROKU  	2023	01	27	46	000	C P 	0	409	25000000
ROKU  	2023	01	27	46	500	C P 	0	235	25000000
ROKU  	2023	01	27	47	000	C P 	0	526	25000000
ROKU  	2023	01	27	47	500	C P 	0	1286	25000000
ROKU  	2023	01	27	48	000	C P 	0	892	25000000
ROKU  	2023	01	27	48	500	C P 	0	7702	25000000
ROKU  	2023	01	27	49	000	C P 	0	844	25000000
ROKU  	2023	01	27	49	500	C P 	0	1008	25000000
ROKU  	2023	01	27	50	000	C P 	0	1729	25000000
ROKU  	2023	01	27	51	000	C P 	0	973	25000000
ROKU  	2023	01	27	52	000	C P 	0	1479	25000000
ROKU  	2023	01	27	53	000	C P 	0	965	25000000
ROKU  	2023	01	27	54	000	C P 	0	577	25000000
ROKU  	2023	01	27	55	000	C P 	0	1377	25000000
ROKU  	2023	01	27	56	000	C P 	44	281	25000000
ROKU  	2023	01	27	57	000	C P 	1012	0	25000000
ROKU  	2023	01	27	58	000	C P 	794	0	25000000
ROKU  	2023	01	27	59	000	C P 	2055	0	25000000
ROKU  	2023	01	27	60	000	C P 	825	0	25000000
ROKU  	2023	01	27	61	000	C P 	228	0	25000000
ROKU  	2023	01	27	62	000	C P 	471	0	25000000
ROKU  	2023	01	27	63	000	C P 	181	0	25000000
ROKU  	2023	01	27	64	000	C P 	236	0	25000000
ROKU  	2023	01	27	65	000	C P 	528	0	25000000
ROKU  	2023	01	27	70	000	C P 	339	0	25000000
ROKU  	2023	01	27	75	000	C P 	22	0	25000000
ROKU  	2023	02	03	20	000	C P 	0	91	25000000
ROKU  	2023	02	03	25	000	C P 	0	12	25000000
ROKU  	2023	02	03	29	000	C P 	4	8	25000000
ROKU  	2023	02	03	30	000	C P 	3	63	25000000
ROKU  	2023	02	03	31	000	C P 	1	30	25000000
ROKU  	2023	02	03	32	000	C P 	1	47	25000000
ROKU  	2023	02	03	33	000	C P 	0	44	25000000
ROKU  	2023	02	03	34	000	C P 	13	291	25000000
ROKU  	2023	02	03	35	000	C P 	6	233	25000000
ROKU  	2023	02	03	35	500	C P 	0	28	25000000
ROKU  	2023	02	03	36	000	C P 	2	177	25000000
ROKU  	2023	02	03	36	500	C P 	1	260	25000000
ROKU  	2023	02	03	37	000	C P 	2	526	25000000
ROKU  	2023	02	03	37	500	C P 	0	25	25000000
ROKU  	2023	02	03	38	000	C P 	1	1236	25000000
ROKU  	2023	02	03	38	500	C P 	0	84	25000000
ROKU  	2023	02	03	39	000	C P 	7	93	25000000
ROKU  	2023	02	03	39	500	C P 	4	9	25000000
ROKU  	2023	02	03	40	000	C P 	61	283	25000000
ROKU  	2023	02	03	40	500	C P 	1	14	25000000
ROKU  	2023	02	03	41	000	C P 	24	236	25000000
ROKU  	2023	02	03	41	500	C P 	1	169	25000000
ROKU  	2023	02	03	42	000	C P 	28	381	25000000
ROKU  	2023	02	03	42	500	C P 	1	124	25000000
ROKU  	2023	02	03	43	000	C P 	73	503	25000000
ROKU  	2023	02	03	43	500	C P 	2	292	25000000
ROKU  	2023	02	03	44	000	C P 	89	232	25000000
ROKU  	2023	02	03	44	500	C P 	29	214	25000000
ROKU  	2023	02	03	45	000	C P 	96	1148	25000000
ROKU  	2023	02	03	45	500	C P 	21	292	25000000
ROKU  	2023	02	03	46	000	C P 	149	368	25000000
ROKU  	2023	02	03	46	500	C P 	25	366	25000000
ROKU  	2023	02	03	47	000	C P 	2424	261	25000000
ROKU  	2023	02	03	47	500	C P 	51	223	25000000
ROKU  	2023	02	03	48	000	C P 	6024	417	25000000
ROKU  	2023	02	03	48	500	C P 	60	524	25000000
ROKU  	2023	02	03	49	000	C P 	871	592	25000000
ROKU  	2023	02	03	49	500	C P 	387	316	25000000
ROKU  	2023	02	03	50	000	C P 	806	1249	25000000
ROKU  	2023	02	03	51	000	C P 	568	577	25000000
ROKU  	2023	02	03	52	000	C P 	840	1090	25000000
ROKU  	2023	02	03	53	000	C P 	929	647	25000000
ROKU  	2023	02	03	54	000	C P 	915	408	25000000
ROKU  	2023	02	03	55	000	C P 	1036	569	25000000
ROKU  	2023	02	03	56	000	C P 	2474	503	25000000
ROKU  	2023	02	03	57	000	C P 	6006	168	25000000
ROKU  	2023	02	03	58	000	C P 	2998	193	25000000
ROKU  	2023	02	03	59	000	C P 	10576	86	25000000
ROKU  	2023	02	03	60	000	C P 	1221	43	25000000
ROKU  	2023	02	03	61	000	C P 	280	50	25000000
ROKU  	2023	02	03	62	000	C P 	471	4	25000000
ROKU  	2023	02	03	63	000	C P 	514	7	25000000
ROKU  	2023	02	03	64	000	C P 	134	1	25000000
ROKU  	2023	02	03	65	000	C P 	535	1	25000000
ROKU  	2023	02	03	66	000	C P 	85	4	25000000
ROKU  	2023	02	03	67	000	C P 	128	7	25000000
ROKU  	2023	02	03	68	000	C P 	107	0	25000000
ROKU  	2023	02	03	69	000	C P 	35	0	25000000
ROKU  	2023	02	03	70	000	C P 	153	0	25000000
ROKU  	2023	02	03	71	000	C P 	347	0	25000000
ROKU  	2023	02	03	75	000	C P 	524	2	25000000
ROKU  	2023	02	10	25	000	C P 	0	360	25000000
ROKU  	2023	02	10	29	000	C P 	0	28	25000000
ROKU  	2023	02	10	30	000	C P 	0	603	25000000
ROKU  	2023	02	10	31	000	C P 	0	80	25000000
ROKU  	2023	02	10	32	000	C P 	0	1219	25000000
ROKU  	2023	02	10	33	000	C P 	0	762	25000000
ROKU  	2023	02	10	34	000	C P 	5	54	25000000
ROKU  	2023	02	10	35	000	C P 	3	124	25000000
ROKU  	2023	02	10	36	000	C P 	0	56	25000000
ROKU  	2023	02	10	37	000	C P 	1	178	25000000
ROKU  	2023	02	10	38	000	C P 	1	247	25000000
ROKU  	2023	02	10	39	000	C P 	0	74	25000000
ROKU  	2023	02	10	40	000	C P 	2005	2220	25000000
ROKU  	2023	02	10	41	000	C P 	18	147	25000000
ROKU  	2023	02	10	42	000	C P 	15	299	25000000
ROKU  	2023	02	10	43	000	C P 	43	131	25000000
ROKU  	2023	02	10	44	000	C P 	103	1014	25000000
ROKU  	2023	02	10	45	000	C P 	111	240	25000000
ROKU  	2023	02	10	45	500	C P 	5	42	25000000
ROKU  	2023	02	10	46	000	C P 	457	111	25000000
ROKU  	2023	02	10	46	500	C P 	12	60	25000000
ROKU  	2023	02	10	47	000	C P 	91	295	25000000
ROKU  	2023	02	10	47	500	C P 	10	84	25000000
ROKU  	2023	02	10	48	000	C P 	122	162	25000000
ROKU  	2023	02	10	48	500	C P 	14	77	25000000
ROKU  	2023	02	10	49	000	C P 	119	173	25000000
ROKU  	2023	02	10	49	500	C P 	27	58	25000000
ROKU  	2023	02	10	50	000	C P 	179	545	25000000
ROKU  	2023	02	10	51	000	C P 	156	225	25000000
ROKU  	2023	02	10	52	000	C P 	451	139	25000000
ROKU  	2023	02	10	53	000	C P 	389	271	25000000
ROKU  	2023	02	10	54	000	C P 	312	178	25000000
ROKU  	2023	02	10	55	000	C P 	422	399	25000000
ROKU  	2023	02	10	56	000	C P 	230	109	25000000
ROKU  	2023	02	10	57	000	C P 	565	413	25000000
ROKU  	2023	02	10	58	000	C P 	1026	36	25000000
ROKU  	2023	02	10	59	000	C P 	127	53	25000000
ROKU  	2023	02	10	60	000	C P 	512	51	25000000
ROKU  	2023	02	10	61	000	C P 	90	17	25000000
ROKU  	2023	02	10	62	000	C P 	96	7	25000000
ROKU  	2023	02	10	63	000	C P 	91	0	25000000
ROKU  	2023	02	10	64	000	C P 	5	0	25000000
ROKU  	2023	02	10	65	000	C P 	789	20	25000000
ROKU  	2023	02	10	70	000	C P 	387	0	25000000
ROKU  	2023	02	10	75	000	C P 	116	0	25000000
ROKU  	2023	02	17	20	000	C P 	1	365	25000000
ROKU  	2023	02	17	22	500	C P 	20	424	25000000
ROKU  	2023	02	17	25	000	C P 	17	2728	25000000
ROKU  	2023	02	17	30	000	C P 	101	2865	25000000
ROKU  	2023	02	17	35	000	C P 	76	2676	25000000
ROKU  	2023	02	17	40	000	C P 	744	3242	25000000
ROKU  	2023	02	17	42	000	C P 	13	62	25000000
ROKU  	2023	02	17	43	000	C P 	3	130	25000000
ROKU  	2023	02	17	44	000	C P 	9	91	25000000
ROKU  	2023	02	17	45	000	C P 	1314	5400	25000000
ROKU  	2023	02	17	45	500	C P 	40	48	25000000
ROKU  	2023	02	17	46	000	C P 	48	72	25000000
ROKU  	2023	02	17	46	500	C P 	27	90	25000000
ROKU  	2023	02	17	47	000	C P 	59	329	25000000
ROKU  	2023	02	17	47	500	C P 	42	31	25000000
ROKU  	2023	02	17	48	000	C P 	22	56	25000000
ROKU  	2023	02	17	48	500	C P 	19	62	25000000
ROKU  	2023	02	17	49	000	C P 	100	37	25000000
ROKU  	2023	02	17	49	500	C P 	135	46	25000000
ROKU  	2023	02	17	50	000	C P 	2113	2715	25000000
ROKU  	2023	02	17	51	000	C P 	219	119	25000000
ROKU  	2023	02	17	52	000	C P 	62	276	25000000
ROKU  	2023	02	17	53	000	C P 	102	266	25000000
ROKU  	2023	02	17	54	000	C P 	274	584	25000000
ROKU  	2023	02	17	55	000	C P 	2543	1571	25000000
ROKU  	2023	02	17	56	000	C P 	162	104	25000000
ROKU  	2023	02	17	57	000	C P 	484	84	25000000
ROKU  	2023	02	17	58	000	C P 	273	75	25000000
ROKU  	2023	02	17	59	000	C P 	337	23	25000000
ROKU  	2023	02	17	60	000	C P 	3432	584	25000000
ROKU  	2023	02	17	61	000	C P 	234	83	25000000
ROKU  	2023	02	17	65	000	C P 	4624	294	25000000
ROKU  	2023	02	17	70	000	C P 	1305	140	25000000
ROKU  	2023	02	17	75	000	C P 	1392	5	25000000
ROKU  	2023	02	17	80	000	C P 	627	1	25000000
ROKU  	2023	02	17	85	000	C P 	3694	5	25000000
ROKU  	2023	02	17	90	000	C P 	3092	0	25000000
ROKU  	2023	02	24	25	000	C P 	4	2503	25000000
ROKU  	2023	02	24	30	000	C P 	0	175	25000000
ROKU  	2023	02	24	32	000	C P 	0	60	25000000
ROKU  	2023	02	24	33	000	C P 	0	34	25000000
ROKU  	2023	02	24	34	000	C P 	10	219	25000000
ROKU  	2023	02	24	35	000	C P 	5	448	25000000
ROKU  	2023	02	24	36	000	C P 	1	117	25000000
ROKU  	2023	02	24	37	000	C P 	0	48	25000000
ROKU  	2023	02	24	38	000	C P 	0	125	25000000
ROKU  	2023	02	24	39	000	C P 	0	194	25000000
ROKU  	2023	02	24	40	000	C P 	16	357	25000000
ROKU  	2023	02	24	41	000	C P 	33	29	25000000
ROKU  	2023	02	24	42	000	C P 	130	52	25000000
ROKU  	2023	02	24	43	000	C P 	13	50	25000000
ROKU  	2023	02	24	44	000	C P 	39	74	25000000
ROKU  	2023	02	24	45	000	C P 	91	187	25000000
ROKU  	2023	02	24	46	000	C P 	50	65	25000000
ROKU  	2023	02	24	47	000	C P 	27	56	25000000
ROKU  	2023	02	24	48	000	C P 	80	49	25000000
ROKU  	2023	02	24	49	000	C P 	20	51	25000000
ROKU  	2023	02	24	50	000	C P 	105	167	25000000
ROKU  	2023	02	24	51	000	C P 	197	49	25000000
ROKU  	2023	02	24	52	000	C P 	412	72	25000000
ROKU  	2023	02	24	53	000	C P 	116	45	25000000
ROKU  	2023	02	24	54	000	C P 	73	46	25000000
ROKU  	2023	02	24	55	000	C P 	268	122	25000000
ROKU  	2023	02	24	56	000	C P 	38	9	25000000
ROKU  	2023	02	24	57	000	C P 	46	13	25000000
ROKU  	2023	02	24	58	000	C P 	88	20	25000000
ROKU  	2023	02	24	59	000	C P 	16	17	25000000
ROKU  	2023	02	24	60	000	C P 	700	59	25000000
ROKU  	2023	02	24	61	000	C P 	33	4	25000000
ROKU  	2023	02	24	62	000	C P 	157	1	25000000
ROKU  	2023	02	24	63	000	C P 	2	0	25000000
ROKU  	2023	02	24	64	000	C P 	1	0	25000000
ROKU  	2023	02	24	65	000	C P 	351	0	25000000
ROKU  	2023	02	24	70	000	C P 	146	0	25000000
ROKU  	2023	03	03	25	000	C P 	0	743	25000000
ROKU  	2023	03	03	30	000	C P 	0	113	25000000
ROKU  	2023	03	03	35	000	C P 	0	63	25000000
ROKU  	2023	03	03	38	000	C P 	0	209	25000000
ROKU  	2023	03	03	39	000	C P 	0	37	25000000
ROKU  	2023	03	03	40	000	C P 	0	79	25000000
ROKU  	2023	03	03	41	000	C P 	0	19	25000000
ROKU  	2023	03	03	42	000	C P 	0	5	25000000
ROKU  	2023	03	03	43	000	C P 	0	29	25000000
ROKU  	2023	03	03	44	000	C P 	0	55	25000000
ROKU  	2023	03	03	45	000	C P 	2	149	25000000
ROKU  	2023	03	03	46	000	C P 	1	50	25000000
ROKU  	2023	03	03	47	000	C P 	7	53	25000000
ROKU  	2023	03	03	48	000	C P 	27	30	25000000
ROKU  	2023	03	03	49	000	C P 	36	9	25000000
ROKU  	2023	03	03	50	000	C P 	39	62	25000000
ROKU  	2023	03	03	51	000	C P 	26	36	25000000
ROKU  	2023	03	03	52	000	C P 	42	21	25000000
ROKU  	2023	03	03	53	000	C P 	20	7	25000000
ROKU  	2023	03	03	54	000	C P 	35	44	25000000
ROKU  	2023	03	03	55	000	C P 	54	51	25000000
ROKU  	2023	03	03	56	000	C P 	65	12	25000000
ROKU  	2023	03	03	57	000	C P 	48	3	25000000
ROKU  	2023	03	03	58	000	C P 	57	4	25000000
ROKU  	2023	03	03	59	000	C P 	13	0	25000000
ROKU  	2023	03	03	60	000	C P 	40	6	25000000
ROKU  	2023	03	03	61	000	C P 	49	0	25000000
ROKU  	2023	03	03	62	000	C P 	26	0	25000000
ROKU  	2023	03	03	63	000	C P 	29	0	25000000
ROKU  	2023	03	03	64	000	C P 	36	0	25000000
ROKU  	2023	03	03	65	000	C P 	192	4	25000000
ROKU  	2023	03	03	70	000	C P 	16	10	25000000
ROKU  	2023	03	10	30	000	C P 	0	0	25000000
ROKU  	2023	03	10	35	000	C P 	0	0	25000000
ROKU  	2023	03	10	40	000	C P 	0	0	25000000
ROKU  	2023	03	10	41	000	C P 	0	8	25000000
ROKU  	2023	03	10	42	000	C P 	0	24	25000000
ROKU  	2023	03	10	43	000	C P 	0	1	25000000
ROKU  	2023	03	10	44	000	C P 	0	34	25000000
ROKU  	2023	03	10	45	000	C P 	2	0	25000000
ROKU  	2023	03	10	46	000	C P 	0	38	25000000
ROKU  	2023	03	10	47	000	C P 	0	5	25000000
ROKU  	2023	03	10	48	000	C P 	0	0	25000000
ROKU  	2023	03	10	49	000	C P 	0	6	25000000
ROKU  	2023	03	10	50	000	C P 	5	4	25000000
ROKU  	2023	03	10	51	000	C P 	2	2	25000000
ROKU  	2023	03	10	52	000	C P 	21	31	25000000
ROKU  	2023	03	10	53	000	C P 	16	10	25000000
ROKU  	2023	03	10	54	000	C P 	71	0	25000000
ROKU  	2023	03	10	55	000	C P 	11	13	25000000
ROKU  	2023	03	10	56	000	C P 	12	36	25000000
ROKU  	2023	03	10	57	000	C P 	2	2	25000000
ROKU  	2023	03	10	58	000	C P 	28	0	25000000
ROKU  	2023	03	10	59	000	C P 	1	0	25000000
ROKU  	2023	03	10	60	000	C P 	6	0	25000000
ROKU  	2023	03	10	61	000	C P 	0	0	25000000
ROKU  	2023	03	10	62	000	C P 	23	0	25000000
ROKU  	2023	03	10	63	000	C P 	10	0	25000000
ROKU  	2023	03	10	64	000	C P 	1	0	25000000
ROKU  	2023	03	10	65	000	C P 	23	0	25000000
ROKU  	2023	03	10	70	000	C P 	102	0	25000000
ROKU  	2023	03	17	20	000	C P 	8	218	25000000
ROKU  	2023	03	17	22	500	C P 	22	373	25000000
ROKU  	2023	03	17	25	000	C P 	20	2668	25000000
ROKU  	2023	03	17	30	000	C P 	12	7591	25000000
ROKU  	2023	03	17	35	000	C P 	196	7413	25000000
ROKU  	2023	03	17	40	000	C P 	331	3545	25000000
ROKU  	2023	03	17	45	000	C P 	465	3324	25000000
ROKU  	2023	03	17	50	000	C P 	1221	2283	25000000
ROKU  	2023	03	17	55	000	C P 	3424	1076	25000000
ROKU  	2023	03	17	60	000	C P 	1860	1448	25000000
ROKU  	2023	03	17	65	000	C P 	1730	295	25000000
ROKU  	2023	03	17	70	000	C P 	912	306	25000000
ROKU  	2023	03	17	75	000	C P 	860	127	25000000
ROKU  	2023	03	17	80	000	C P 	486	2	25000000
ROKU  	2023	03	17	85	000	C P 	646	1	25000000
ROKU  	2023	03	17	90	000	C P 	1023	0	25000000
ROKU  	2023	03	17	95	000	C P 	796	0	25000000
ROKU  	2023	03	17	100	000	C P 	2009	0	25000000
ROKU  	2023	03	17	105	000	C P 	1310	0	25000000
ROKU  	2023	03	17	110	000	C P 	2473	0	25000000
ROKU  	2023	04	21	20	000	C P 	0	126	25000000
ROKU  	2023	04	21	22	500	C P 	2	388	25000000
ROKU  	2023	04	21	25	000	C P 	18	1122	25000000
ROKU  	2023	04	21	30	000	C P 	18	2406	25000000
ROKU  	2023	04	21	35	000	C P 	20	688	25000000
ROKU  	2023	04	21	40	000	C P 	156	1446	25000000
ROKU  	2023	04	21	45	000	C P 	366	1359	25000000
ROKU  	2023	04	21	50	000	C P 	431	1998	25000000
ROKU  	2023	04	21	55	000	C P 	417	782	25000000
ROKU  	2023	04	21	60	000	C P 	1218	502	25000000
ROKU  	2023	04	21	65	000	C P 	644	170	25000000
ROKU  	2023	04	21	70	000	C P 	505	283	25000000
ROKU  	2023	04	21	75	000	C P 	826	598	25000000
ROKU  	2023	04	21	80	000	C P 	411	32	25000000
ROKU  	2023	04	21	85	000	C P 	248	0	25000000
ROKU  	2023	04	21	90	000	C P 	194	0	25000000
ROKU  	2023	04	21	95	000	C P 	253	0	25000000
ROKU  	2023	04	21	100	000	C P 	1137	0	25000000
ROKU  	2023	04	21	105	000	C P 	261	0	25000000
ROKU  	2023	04	21	110	000	C P 	227	0	25000000
