ProductSymbol	Year	Month	Day	Integer	Dec	C/P	Call	Put	PositionLimit	
ROKU  	2023	02	03	20	000	C P 	0	91	25000000
ROKU  	2023	02	03	25	000	C P 	0	12	25000000
ROKU  	2023	02	03	29	000	C P 	4	8	25000000
ROKU  	2023	02	03	30	000	C P 	3	63	25000000
ROKU  	2023	02	03	31	000	C P 	1	30	25000000
ROKU  	2023	02	03	32	000	C P 	1	47	25000000
ROKU  	2023	02	03	33	000	C P 	0	44	25000000
ROKU  	2023	02	03	34	000	C P 	14	291	25000000
ROKU  	2023	02	03	35	000	C P 	6	233	25000000
ROKU  	2023	02	03	35	500	C P 	0	28	25000000
ROKU  	2023	02	03	36	000	C P 	2	177	25000000
ROKU  	2023	02	03	36	500	C P 	1	260	25000000
ROKU  	2023	02	03	37	000	C P 	3	526	25000000
ROKU  	2023	02	03	37	500	C P 	0	25	25000000
ROKU  	2023	02	03	38	000	C P 	2	1236	25000000
ROKU  	2023	02	03	38	500	C P 	3	84	25000000
ROKU  	2023	02	03	39	000	C P 	6	93	25000000
ROKU  	2023	02	03	39	500	C P 	12	9	25000000
ROKU  	2023	02	03	40	000	C P 	63	283	25000000
ROKU  	2023	02	03	40	500	C P 	1	15	25000000
ROKU  	2023	02	03	41	000	C P 	24	238	25000000
ROKU  	2023	02	03	41	500	C P 	1	184	25000000
ROKU  	2023	02	03	42	000	C P 	28	366	25000000
ROKU  	2023	02	03	42	500	C P 	1	141	25000000
ROKU  	2023	02	03	43	000	C P 	73	459	25000000
ROKU  	2023	02	03	43	500	C P 	2	308	25000000
ROKU  	2023	02	03	44	000	C P 	88	236	25000000
ROKU  	2023	02	03	44	500	C P 	29	219	25000000
ROKU  	2023	02	03	45	000	C P 	94	1145	25000000
ROKU  	2023	02	03	45	500	C P 	21	298	25000000
ROKU  	2023	02	03	46	000	C P 	94	404	25000000
ROKU  	2023	02	03	46	500	C P 	25	383	25000000
ROKU  	2023	02	03	47	000	C P 	2279	392	25000000
ROKU  	2023	02	03	47	500	C P 	65	236	25000000
ROKU  	2023	02	03	48	000	C P 	3759	523	25000000
ROKU  	2023	02	03	48	500	C P 	60	537	25000000
ROKU  	2023	02	03	49	000	C P 	6933	974	25000000
ROKU  	2023	02	03	49	500	C P 	385	472	25000000
ROKU  	2023	02	03	50	000	C P 	800	1562	25000000
ROKU  	2023	02	03	51	000	C P 	572	700	25000000
ROKU  	2023	02	03	52	000	C P 	869	976	25000000
ROKU  	2023	02	03	53	000	C P 	923	798	25000000
ROKU  	2023	02	03	54	000	C P 	888	468	25000000
ROKU  	2023	02	03	55	000	C P 	1232	551	25000000
ROKU  	2023	02	03	56	000	C P 	2460	491	25000000
ROKU  	2023	02	03	57	000	C P 	5973	329	25000000
ROKU  	2023	02	03	58	000	C P 	3388	200	25000000
ROKU  	2023	02	03	59	000	C P 	10868	141	25000000
ROKU  	2023	02	03	60	000	C P 	2100	38	25000000
ROKU  	2023	02	03	61	000	C P 	269	50	25000000
ROKU  	2023	02	03	62	000	C P 	546	9	25000000
ROKU  	2023	02	03	63	000	C P 	611	7	25000000
ROKU  	2023	02	03	64	000	C P 	220	1	25000000
ROKU  	2023	02	03	65	000	C P 	628	28	25000000
ROKU  	2023	02	03	66	000	C P 	154	6	25000000
ROKU  	2023	02	03	67	000	C P 	132	7	25000000
ROKU  	2023	02	03	68	000	C P 	111	0	25000000
ROKU  	2023	02	03	69	000	C P 	77	0	25000000
ROKU  	2023	02	03	70	000	C P 	181	0	25000000
ROKU  	2023	02	03	71	000	C P 	434	0	25000000
ROKU  	2023	02	03	75	000	C P 	523	1	25000000
ROKU  	2023	02	10	25	000	C P 	0	360	25000000
ROKU  	2023	02	10	29	000	C P 	0	28	25000000
ROKU  	2023	02	10	30	000	C P 	0	603	25000000
ROKU  	2023	02	10	31	000	C P 	0	80	25000000
ROKU  	2023	02	10	32	000	C P 	0	1219	25000000
ROKU  	2023	02	10	33	000	C P 	0	762	25000000
ROKU  	2023	02	10	34	000	C P 	5	54	25000000
ROKU  	2023	02	10	35	000	C P 	3	124	25000000
ROKU  	2023	02	10	36	000	C P 	0	56	25000000
ROKU  	2023	02	10	37	000	C P 	1	178	25000000
